"기준일ID","시군구코드","시군구명","총생활인구수","내국인생활인구수","장기체류외국인인구수","단기체류외국인인구수","일최대인구수","일최소인구수","주간인구수(09~18)","야간인구수(19~08)","일최대이동인구수","서울외유입인구수","동일자치구행정동간이동인구수","자치구간이동인구수"
"20190809","11110","종로구","340984.60380","312276.28630","15879.48080","12828.83660","462356.93010","240756.42540","432032.50510","275950.38860","285169.48970","78451.65270","32193.04790","174524.78910"
"20190809","11140","중구","375594.82520","307292.68050","23192.26800","45109.87670","534153.92190","236999.68830","502488.35350","284956.59070","342626.08120","94917.17530","30850.87700","216858.02890"
"20190809","11170","용산구","331121.34640","298886.85070","22973.37290","9261.12280","365724.71160","289069.81210","360614.05680","310055.12460","203910.30260","59275.77980","43512.41320","101122.10960"
"20190809","11200","성동구","356216.49530","340550.74220","14055.77240","1609.98060","372977.71170","341270.93690","365014.73740","349932.03660","199763.07140","39227.48540","64336.24220","96199.34380"
"20190809","11215","광진구","394941.58540","370087.80250","22619.28410","2234.49880","421992.35420","360524.15910","372016.81380","411316.42220","186927.36690","37357.19040","79644.83190","69925.34460"
"20190809","11230","동대문구","373556.41720","351464.26370","18638.77940","3453.37410","386188.40150","358990.98930","367384.43970","377964.97250","183958.16290","32065.24840","70963.58780","80929.32670"
"20190809","11260","중랑구","357447.75480","351104.93820","5710.72720","632.08930","398228.28410","313668.43780","323681.28840","381566.65930","150835.78800","25940.95380","87740.43060","37154.40360"
"20190809","11290","성북구","425699.71300","411404.17660","12137.30060","2158.23580","465133.54220","388773.66350","395896.88570","446987.44680","173515.82510","22609.26680","84062.37130","66844.18700"
"20190809","11305","강북구","299311.76570","293651.10490","4962.77200","697.88880","333566.01610","264881.40630","271517.36720","319164.90750","163537.80390","11802.24600","108466.08410","43269.47380"
"20190809","11320","도봉구","273914.69940","270701.81650","2873.67100","339.21190","303960.96080","242706.48120","249624.50670","291264.83710","126586.63230","17622.92930","73209.59500","35754.10800"
"20190809","11350","노원구","507917.93140","501873.11230","5056.62560","988.19350","552234.17580","461232.84260","470500.55090","534644.63180","207743.98260","34191.17420","120156.82730","53395.98110"
"20190809","11380","은평구","429545.90250","421356.25570","6964.06840","1225.57840","486071.54800","372614.48440","383615.26740","462353.49900","171119.88880","29244.00790","108733.60040","33142.28050"
"20190809","11410","서대문구","403643.80070","369782.00240","23036.77480","10825.02350","419045.02950","389779.92820","413123.19360","396872.80580","213901.42790","47606.76480","62330.38830","103964.27480"
"20190809","11440","마포구","514534.26320","476109.85510","22435.49000","15988.91800","557671.85640","470541.10620","539518.95190","496688.05690","294489.96980","77135.20320","81258.10980","136096.65680"
"20190809","11470","양천구","398430.90720","390938.72050","6351.92340","1140.26340","429206.47540","366878.66260","373363.85420","416335.94520","181593.18800","30599.47420","88793.57220","62200.14160"
"20190809","11500","강서구","541432.59310","523454.08410","10589.74160","7388.76740","577989.85380","508152.61420","515680.04880","559827.26760","243359.53960","63717.90680","116517.42930","63124.20350"
"20190809","11530","구로구","434291.54870","400770.86390","28882.54930","4638.13550","447800.57660","421190.71250","429576.21120","437659.64690","219567.25430","71527.35100","72544.56020","75495.34310"
"20190809","11545","금천구","245629.24360","226966.00990","17079.41870","1583.81490","270151.18660","225124.42910","266157.71900","230966.04680","157944.87930","58122.02710","45312.59330","54510.25890"
"20190809","11560","영등포구","545740.10500","498490.04880","40451.29370","6798.76260","622365.19490","467007.04190","609004.15860","500551.49530","367229.36500","101993.12480","84300.86890","180935.37130"
"20190809","11590","동작구","405583.24890","388616.96150","15086.58800","1879.69940","441939.17020","364116.47330","373881.06620","428227.66520","168093.61730","33129.80940","65571.66570","69392.14220"
"20190809","11620","관악구","496082.35340","472296.09830","21943.96910","1842.28590","560372.34990","427910.09120","441194.85110","535287.71220","205432.51600","34559.78320","112367.57840","58505.15440"
"20190809","11650","서초구","660649.44500","635801.93960","19106.76690","5740.73840","790454.98800","527806.84170","767333.70800","584446.39990","465394.36020","157760.64020","84537.27670","223096.44330"
"20190809","11680","강남구","930272.31800","886384.59470","25520.24930","18367.47400","1184230.30120","707223.05370","1130886.09090","786976.76590","697423.43000","219613.74760","125707.83030","352101.85210"
"20190809","11710","송파구","814734.92820","789606.82790","18704.94330","6423.15690","849578.67210","796062.75140","821423.36680","809957.47200","413845.56230","118366.30600","167512.84170","127966.41460"
"20190809","11740","강동구","485274.84770","473888.44060","10252.75100","1133.65620","520327.35570","446551.58120","455126.35340","506809.48650","227883.51870","51092.54950","128603.42140","48187.54780"
"20190808","11000","서울시","11366600.42530","10792355.76650","412312.72700","161931.93180","11730459.69660","11019808.22370","11662195.99450","11155460.73300","6287253.56560","1557909.09840","2142411.21920","2586933.24800"
"20190808","11110","종로구","343257.95320","314912.04830","15898.62470","12447.28020","470607.02840","240682.33730","438840.40380","274984.77410","292321.55650","81758.31990","32505.05410","178058.18250"
"20190808","11140","중구","374838.98890","307569.28560","23822.02790","43447.67530","538497.34960","233528.71810","505418.19920","281568.12440","350601.81760","95585.40910","32874.14690","222142.26160"
"20190808","11170","용산구","325877.74360","296209.36030","20681.06480","8987.31860","362284.32300","286334.26620","356652.17650","303896.00590","204249.87950","59285.14640","44254.66380","100710.06930"
"20190808","11200","성동구","358594.90070","342707.01700","14138.25560","1749.62820","374499.25790","343908.87490","367368.68480","352327.91210","201100.55530","38942.77920","64826.99300","97330.78310"
"20190808","11215","광진구","393128.34650","368601.70410","22701.16900","1825.47330","418675.37570","362404.71070","369997.54380","409650.34840","180795.78010","35779.75410","80202.33630","64813.68970"
"20190808","11230","동대문구","377766.14470","355263.86030","19185.29600","3316.98830","387801.37300","365354.78090","372651.11730","381419.73560","189444.82340","33056.43730","73506.00900","82882.37710"
"20190808","11260","중랑구","358714.06700","352198.76400","5821.57010","693.73280","399634.97820","313789.52250","323968.71850","383532.17300","153072.08740","25240.17360","90652.13920","37179.77460"
"20190808","11290","성북구","430333.14930","416009.57940","12092.18680","2231.38320","466850.16800","393000.62820","400568.45270","451593.64690","180209.49710","23148.39830","87622.14760","69438.95120"
"20190808","11305","강북구","301184.48760","295620.40780","4907.40910","656.67070","338577.13260","263911.89340","272082.91640","321971.32410","165443.00650","12030.36540","110468.59470","42944.04640"
"20190808","11320","도봉구","275811.86760","272544.74890","2879.52200","387.59670","306742.52730","241723.52110","249548.35450","294571.51980","129252.68640","17296.65390","76119.65630","35836.37620"
"20190808","11350","노원구","509134.50120","503149.93460","5020.39550","964.17110","550974.47010","462722.87910","472055.50620","535619.49760","211233.78170","34891.80520","121446.61420","54895.36230"
"20190808","11380","은평구","433561.35320","425363.32360","7106.18010","1091.84940","490727.87150","374563.35420","385626.71630","467800.37950","168461.85840","29507.17020","105552.66510","33402.02310"
"20190808","11410","서대문구","407165.38300","373116.85670","23225.34440","10823.18200","424698.14200","395187.57110","418337.77300","399185.10450","220167.11630","49929.54200","64094.37550","106143.19880"
"20190808","11440","마포구","512192.45860","474320.57750","21922.95730","15948.92370","555204.11620","468479.37770","541288.16610","491409.81030","298678.65840","78356.47240","82388.59380","137933.59220"
"20190808","11470","양천구","400587.90180","393207.75370","6262.13460","1118.01350","432473.70890","364535.57910","372807.79780","420430.83330","184514.38040","30928.00470","91165.62320","62420.75250"
"20190808","11500","강서구","547125.82190","529061.79350","10717.16040","7346.86790","584429.54350","510753.05330","518752.60270","567392.40700","247308.18920","65083.25180","118348.22190","63876.71550"
"20190808","11530","구로구","435475.75160","402026.05320","29065.58920","4384.10920","451828.59680","422670.76370","431558.23950","438273.97450","221153.00020","72575.34340","72066.74300","76510.91380"
"20190808","11545","금천구","247948.66530","228897.40930","17291.89760","1759.35840","272575.13410","225473.00540","269538.41380","232527.41640","160560.19820","58979.92590","46228.86680","55351.40550"
"20190808","11560","영등포구","544391.97540","497070.25680","40558.56510","6763.15350","620480.28860","468936.36600","608443.21420","498641.09060","367928.75480","101000.99330","85335.00520","181592.75630"
"20190808","11590","동작구","407471.53140","390370.51390","15197.21450","1903.80310","443708.99390","365785.52990","374131.79100","431285.63170","171186.05770","33345.23560","66922.52500","70918.29710"
"20190808","11620","관악구","498053.57770","474117.93790","22096.34610","1839.29370","561397.56790","427471.27300","441561.46460","538405.08710","209419.40250","35617.97210","114317.25800","59484.17240"
"20190808","11650","서초구","659105.15780","634965.18280","18132.13670","6007.83830","794814.33540","525997.43370","769643.57410","580149.14610","469781.09190","159352.11170","84484.45170","225944.52850"
"20190808","11680","강남구","932089.90810","888353.40380","25129.42810","18607.07620","1186700.81190","704803.49880","1135697.65010","786655.80670","705309.88510","222704.60090","126711.06320","355894.22100"
"20190808","11710","송파구","806629.66110","781517.87850","18419.62120","6692.16140","827247.70460","797097.53590","811187.87780","803373.79200","411831.38160","117233.50120","167678.36730","126919.51310"
"20190808","11740","강동구","486159.12840","475180.11530","10040.63020","938.38290","522142.23790","444890.04160","454468.63990","508795.19170","228511.82330","50791.88260","130245.96800","47473.97270"
"20190807","11000","서울시","11377971.63860","10798969.14510","416017.89760","162984.59590","11773409.82590","10995205.04450","11695119.21770","11151437.65350","6216185.99970","1516055.76460","2155439.11090","2544691.12420"
"20190807","11110","종로구","332943.96270","305166.27580","15653.25520","12124.43170","451621.68110","235840.24000","422193.19600","269194.51030","277458.88520","76381.47000","32718.08240","168359.33280"
"20190807","11140","중구","367753.86450","300850.14360","23320.19520","43583.52560","532577.39500","231527.70670","495142.32040","276762.11020","338775.95180","93149.39470","29252.54010","216374.01700"
"20190807","11170","용산구","323628.37320","293036.10290","21487.60120","9104.66910","359047.96850","285717.73710","353549.85580","302255.88570","199153.86110","56272.54940","44176.28570","98705.02600"
"20190807","11200","성동구","357158.87820","341464.56920","14081.12090","1613.18810","371855.49580","343211.36970","366322.86940","350613.17020","197415.93170","38126.19160","65059.81180","94229.92830"
"20190807","11215","광진구","396887.97720","371995.98000","23065.38000","1826.61720","422169.41590","365874.33430","374480.96460","412892.98620","180435.34650","35263.98680","80078.85910","65092.50060"
"20190807","11230","동대문구","380099.62450","357068.21350","19352.10590","3679.30510","389261.83820","367748.94710","376430.21620","382720.63040","187116.67900","32514.84500","72814.52120","81787.31280"
"20190807","11260","중랑구","361050.62200","354296.45640","6009.74490","744.42060","398096.53350","318008.30320","328205.50950","384511.41660","150556.15500","24481.37380","89834.42220","36240.35900"
